48426|needed
48427|added new books and cards to collection. 
48428|very efficient at operating
48429|on the internet.   
48430|operated all library equipment (fax
48431|) and maintained
48432|all bulletin boards. 
48433|maintained keys for training rooms.  
48434|reserve rooms in
48435|the orlando va calendar upon request. 
48436|trained cwt and volunteers working in the
48437|library 
48438|provided instruction to new residents on their first rotation day (logging
48439|onto the computer system ensuring computer codes work) coordinating cprs training
48440|with cprs training staff. collect time sheets and reviewing these for invoice reconciliation
48441|with both in house and our gme partners.   
48442|organized medical journals and renew
48443|subscriptions
48444|order missing journals.
48445|multi-intelligence fusion analysis
48446|self - discipline
48447|pharmacy tech
48448|machine operator 15+ years
48449|construction foreman 10+years
48450|commercial drivers license class b
48451|sec +
48452|sharepoint 2010
48453|proficient at sizing up situations
48454|analyzing facts
48455|and developing alternative
48456|courses of action.
48457|multi task oriented.
48458|additional skills include proficiency in microsoft office word
48459|access and
48460|microsoft windows.
48461|customer service focused.
48462|fluent in russian and hebrew
48463|peer support with veterans
48464|enterprise library
48465|mcsa trained
48466|pmp trained
48467|effective decision maker
48468|people and resources coordination
48469|ccda
48470|ccdp
48471|aloe mvts class 4 voip soft switch
48472|fcnsa
48473|android sdk
48474|vessels
48475|supply analyst
48476|process automation
48477|over 20 years of experience
48478|including five years of military service
48479|and 15 years
48480|of experience providing assistance to service members and their families.
48481|familiar with the principles and processes for providing customer and personal
48482|services.
48483|a quick learner that follows through with directives.
48484|knowledgeable in human behavior
48485|performance and individual differences in personality.
48486|proficient at scheduling
48487|filing and faxing.
48488|capable of typing 60 words per minute.
48489|use logic and reasoning to identify the strengths and weaknesses of alternative
48490|possess the ability to apply general rules to specific problems to produce answers
48491|that make sense.
48492|residential lineman
48493|domestic automotive brake repair
48494|small group leadership.
48495|experienced driver of five ton and below vehicles with and without trailers.
48496|installation and repair of 250 kilowatt and below generators.
48497|software: ms office
48498|vegas pro
48499|knowledge: html5
48500|flash ad serving and planning: google (formerly
48501|dart)
48502|netnielsen
48503|@plan metrics: omniture
48504|webtrends
48505|akamai
48506|facebook insights social media management and apps: twitter
48507|tweetdeck
48508|hootsuite mobile platforms: android sdk
48509|windows 8  specialized knowledge:
48510|dtc black box pharmaceutical advertising; caru guidelines
48511|efficiently monitor complex designs
48512|troubleshoot the advance network and radio
48513|remotely and locally.
48514|deploy software updates and security patches to multiple regions while minimizing
48515|customer outages
48516|create processes and training material for all levels of experience.
48517|identify procedures to complete complex task reducing project cost
48518|test circuits and components of malfunctioning equipment to isolate sources of malfunctions
48519|using software
48520|circuit diagrams
48521|technical documents and other tools.
48522|configure and updated equipment to ensure proper functionality and that it
48523|conforms to specifications in technical documents.
48524|update department knowledge databases to enhance technical effectiveness and customer
48525|service of the department.
48526|provide field support by conducting advanced troubleshooting
48527|and provide coverage in the field.
48528|cognos data manager
48529|spufi
48530|file aid
48531|xpediter
48532|comparex
48533|syncsort
48534|changeman
48535|control-m
48536|ispf
48537|openvms
48538|princeton tools
48539|development in an ibm zos environment
48540|servered arrest and search warrants
48541|routine and high risk
48542|resulting in over 20
48543|arrests and seizures of dangerous narcotics.  exercised significant authority over
48544|individuals in the public to detain and affect arrests.  displayed exceptional ability
48545|to prepare written reports
48546|which resulted in very minimal court appearances.
48547|served as swat team vehicle driver and intermediate rifle cover ensuring the safety
48548|of 25 team members.  exercised sound judgment and displayed knowledge of law enforcement
48549|and criminal investigation.
48550|exercised the ability to evaluate situations and make routine independent decisions
48551|while providing over 50 hours of safety
48552|security and surveillance for undercover
48553|officers during an 18 month narcotics investigation
48554|which resulted in over 20 arrests
48555|proficient in ms office.   word
48556|and access.  also
48557|proficient in various other software applications
48558|and very efficient in using
48559|the internet.
48560|team skills
48561|coordinating skills
48562|international events
48563|onsite management
48564|exhibit design
48565|strong organizational skills. effectively handles multiple tasks simultaneously.
48566|demonstrates the ability to acquire and apply knowledge rapidly. excellent oral
48567|and written communication skills to include leadership skills.
48568|entrust pki
48569|qualified substitute teacher
48570|science
48571|teaching english as a foreign  language (tefl)
48572|production work
48573|system networking
48574|windows server 2008 and sql
48575|supplier performance
48576|cost saving projects
48577|preservation
48578|brainstorm facilitation
48579|neurolinguistics
48580|website developer
48581|records manager
48582|active dod clearence
48583|personnel manadement
48584|exchange administrator
48585|san administrator
48586|server \ desktop administrator
48587|network adminstrator
48588|security event management
48589|culture
48590|all microsoft products
48591|lower management
48592|technical diagrams.
48593|security clearance (active)
48594|familiar with basic windows xp
48595|familiar with basic microsoft office 7
48596|familiar with basic adobe photoshop
48597|theater set builder assistant
48598|property insurance claims
48599|archaeological field technician
48600|farm laborer
48601|command center leadership
48602|aircraft propulsion systems
48603|electronics troubleshooting and maintenance
48604|aircraft ground operations and aircraft servicing
48605|experienced in documentation of qualification and training both manual and electronic
48606|experience with deploying and supporting windows server 2008
48607|2012 stand alone and
48608|clustered environments
48609|experience with deploying and supporting rhel 5
48610|6 stand alone and clustered environments
48611|experience supporting enteprise hardware such as dell servers
48612|vmx
48613|vnx san arrarys
48614|and isilon
48615|data domain nas appliances.
48616|experience with microsoft sql server
48617|mysql and oracle databases.
48618|training seminars
48619|human resource management leadership
48620|efficient driven customer service
48621|effective planning and evaluating
48622|analytical job analysis
48623|staffing and recruitment policies
48624|project management hr knowledge and implementation
48625|electonic instalation
48626|and power point)
48627|operating systems (windows and mac)
48628|information technology assurance
48629|intermediate information technology management
48630|planned unified endeavor and mission rehearsal exercises (mrx)
48631|cyber analyst
48632|leave administration
48633|administration and outstanding customer service.
48634|certified inpatient obstetrics
48635|policy interpretation
48636|budget and procurement
48637|mainframe computer programmer in m204 user language
48638|call center - patient services
48639|elearning course design (camtasia and captivate)
48640|precision haircutting
48641|hair care
48642|corrective color
48643|highlighting
48644|styling
48645|mens cuts
48646|makeup artistry
48647|cosmetics
48648|photo shoots
48649|makeovers
48650|bicsi in101 installer level 1 certification
48651|sti fit level 1 certificate
48652|unique fire stop factory certification
48653|belden ibdn 726 copper
48654|ibdn 746 fiber
48655|ibdn 303 design and concept certifications
48656|etai customer service specialist certification
48657|gateway technical college telecommunications installer certifcate
48658|gateway technical college lift training completion certificate
48659|skilled at problem resolution and technical troubleshooting.
48660|skilled in written and verbal communication.
48661|intermediate in microsoft office: excel
48662|highly proficient in computers: windows xp
48663|and windows 7.
48664|good at working with public and my co-workers.
48665|strong interpersonal and time management skills.
48666|experienced with internal customer service.
48667|experienced with made2manage erp software.
48668|tax law and accounting
48669|research and data collection
48670|exceptional customer service
48671|strong written and spoken communication skills
48672|teaching and public speaking
48673|exceptional leadership abilities
48674|software helpdesk
48675|electrician. administrative work shipping and receiving
48676|and procurement.
48677|business processes improvement
48678|policy developement
48679|comprehensive market planning
48680|rewards programs
48681|photos
48682|management - currently assigned as assistant manaager at walmart
48683|communication - able to effectively communicate both orally and written
48684|time management - able to manage time in order to complete projects or tasks in
48685|a timely manner
48686|problem solving - use necessary resources
48687|experience to solve both technical and
48688|non-technical issues
48689|self motivated - able to understand big picture and take action in work to meet
48690|or exceed goals
48691|applications - proficient in use of ms office
48692|software test management
48693|risks
48694|and incidents in software testing
48695|vulnerability assesments
48696|good communicating skills and working well with others
48697|good oriented: organized and efficient
48698|work well without supervision with good customer relation background
48699|good filing skills
48700|experience in handling confidential paperwork
48701|skilled at learning new concepts quickly
48702|ability to take accurate phone messages and deliver messages promptly
48703|ability to prioritize and remain focused on the essence of an issue while working
48704|under pressure
48705|knowledge of
48706|and experience with cooperate warehouse procedures while successfully
48707|completing take on time
48708|virus removal
48709|microsoft office specialist word 2013 certified
48710|entry level programmer
48711|10+ years work experience in purchasing
48712|10+ year utilizing microsoft office products
48713|6+ years utilizing sap enterprise system
48714|clerical and computer
48715|environmental conservation
48716|technical document editing
48717|budget coordination
48718|spreadsheet & database creation
48719|briefing & debriefing
48720|c# experience
48721|intelligence anaylst
48722|linguistic skills
48723|lean and agile strategic planning
48724|budget development & management
48725|ace associate
48726|itracs
48727|dcim
48728|application testing
48729|processes development
48730|cherwell
48731|devexpress
48732|net schedule interchange
48733|net actual interchange
48734|mw overusage
48735|business process development
48736|troubleshooting hardware
48737|remote assistance
48738|application development
48739|remote support
48740|data center infrastructure management
48741|senior systems analyst: provide configuration management (cm) support to head quarters
48742|united states coast guard (hquscg).
48743|network support engineer: received
48744|distributed and processed the information transmitted
48745|by vessels that operated the nationwide automatic identification system (nais) equipment.
48746|pds engineering services: team lead: talbot county general election. managed; a
48747|team of 14 logistics
48748|and accuracy technician
48749|covering 12 precincts
48750|network support team lead:  provided legacy migration
48751|bios and memory upgrade
48752|field technician services
48753|along with hardware and software configuration.
48754|network support engineer: technician on support technician team that performed
48755|united states senate active directory and messaging architecture (adma)
48756|migration.
48757|cisco experience
48758|physician assistants
48759|physical exams
48760|formulating diagnosis and treatment plans
48761|excisional skin biopsies
48762|papanicolaou smears
48763|reading plain film x-ray studies
48764|removing ingrown toenails
48765|shave biopsies
48766|punch biopsies
48767|joint injections
48768|digital anesthesia blocks
48769|ordering and interpreting diagnostic studies
48770|prescribing medications to include controlled substances schedule ii-v
48771|federal air marshal
48772|federal law enforcement officer
48773|medical records technician
48774|risk analyst
48775|worker's compensation administrator
48776|creo
48777|experienced with osi network model
48778|ethernet and tcp
48779|operating systems: windows:  98
48780|linux os
48781|ip configuration lan
48782|vlan and networking
48783|excel. powerpoint
48784|and access 2003
48785|vmw
48786|interpreting techniques - arabic
48787|employee claims processing
48788|safety investigations
48789|measurement and evaluation
48790|lesson plans
48791|word and outlook
48792|c++ programming knowledge
48793|data structures and algorithms
48794|i build residential houses in hawaii.
48795|personnel communication
48796|group instructor
48797|microsoft office suites: word
48798|escel
48799|critical infrastructure (cyber) security analyst
48800|enhanced knowledge and worked in network topologies and computer support concepts.
48801|calculated mapped out and established a network communication on an average of
48802|200 computers during my service in the u.s. army. during this process
48803|we had a
48804|100% success rate.
48805|established a network servers and communication at the art center design college
48806|when moved to a new location.   o
48807|assembled over 150 computers in designated location
48808|and placed on the networked with a 100% success rate. following semester continued
48809|business as normal with no down time.
48810|currently active at cnm college presuming a degree as an it network administrator
48811|gaining a deeper appreciation on past knowledge skills and gaining new up to date
48812|network and computer knowledge.
48813|courses completion: intro to computers
48814|it essentials i
48815|linux essentials
48816|and network topography
48817|cisco i (ccnet
48818|ccna).
48819|computer science instructor
48820|computer information systems program manager - department chair
48821|oracle lab manager - install
48822|patch
48823|troubleshoot an oracle
48824|training lab.
48825|cisco lab manager-install
48826|upgrade cisco training lab.
48827|microsoft server lab manager - install
48828|microsoft server lab.
48829|instructor - programming languages
48830|microcomputer
48831|fundamentals
48832|networking theory and database fundamentals.
48833|department chair duties included managing a staff of twelve cis instructors
48834|day
48835|evening and weekend course scheduling
48836|personnel training and
48837|and course curriculum development
48838|evaluation.
48839|application xtender document manager and image capture
48840|over 4 years of experience in management and supervision
48841|computer literate in ms word
48842|access & sap
48843|licensed insurance agent for life & disability products
48844|type 65+ words per minute
48845|chair massage
48846|retail salesman
48847|networkadministration
48848|advanced use of microsoft office suite
48849|ability to operate
48850|troubleshoot and repair computers and network hardware
48851|managerial decision modeling
48852|housekeeping aid
48853|experienced business analyst
48854|business case
48855|tenrox enterprise project management system
48856|peregrine systems asset center
48857|speech coaching
48858|private pilot \ sel
48859|four years if hands on information  technology experience .
48860|help desk trained.
48861|great personal skills.
48862|works well on as well as independently.
48863|familiar with working in an out  office environments
48864|windows 8& windows 10
48865|2010& 2013 ms office
48866|hardware& software installation
48867|nra certified pistols instructor
48868|google adwords
48869|amazon web services
48870|interaction design
48871|personas
48872|conversion optimization
48873|landing page optimization
48874|magento
48875|proficient in apple software
48876|good spoken and written communication skills
48877|the ability to stay calm under pressure
48878|good organizational skills
48879|career transition services
48880|financial auditor
48881|budget trend analysis
48882|all phase of home remodel and repair. responsible for sales
48883|basically
48884|everything.
48885|setting up small 1 -20 acres working food farms.
48886|proficient in electrical repair
48887|experienced in wiring diagrams
48888|dexerous with hand tools
48889|2012- ad
48890|windows 2003
48891|sql dba
48892|electrical physics
48893|monitering
48894|technical editor
48895|oragniztional skills
48896|quick reaction force (qrf)
48897|windows server 2012 r2
48898|enterprising
48899|proven analytical & critical thinking
48900|trusts
48901|software quality assurance engineer
48902|electronics - field service technician
48903|12 years auto maintenance field
48904|8 years customer service and data administrator
48905|pro-active
48906|digital master gunner
48907|battle staff qualified
48908|computer skills (microsoft
48909|mac)
48910|launching of new products
48911|healthcare it
48912|jcreator
48913|toad for sql
48914|unicenter service desk
48915|utility locator
48916|bar tender
48917|follower-ship
48918|inventory control procedures
48919|employee development and management (mentoring)
48920|3pl knowledge
48921|manufacturing and warehouse experience
48922|ground and air transportation
48923|prepping for shipment
48924|microsoft office ( word
48925|and diagnostics of industrial electrical systems and motors
48926|industrial sales and marketing
48927|preparing monthly cost analysis statements
48928|assault response and prevention
48929|linq
48930|ado.net
48931|entity framework
48932|telerik web controls
48933|dotnetnuke
48934|life cycle planning
48935|insurance sales
48936|criminal systems cjis
48937|jis
48938|juvenile justice systems
48939|ccnp certified
48940|ccie
48941|ccnp switch
48942|cisco virtual patient observation
48943|tftp
48944|pharmacy technician certification board certified
48945|microsoft certified system engineer (2003)
48946|hardware implementor
48947|i have been a manger of two locations for several years.
48948|i have helped with the upgrades of lube facilities
48949|i mange the sds records for the lube side of my current employer
48950|able to interview patients
48951|assisting them with their medical and personal needs.
48952|possess the knowledge and skills to properly clean and sterilize equipment
48953|understands the importance of preparing and maintaining a clean and healthy
48954|equality and diversity
48955|trades man in construction
48956|ms sql server
48957|retina network scanner
48958|global raid response intelligence package (grrip)
48959|arbor
48960|vmware sphere
48961|securify
48962|fidelis xps
48963|joint regional security stacks (jrss)
48964|bro
48965|competetive analysis
48966|multicultural relations
48967|hr policy formulation
48968|ability to work in a group
48969|composure under stress
48970|ability to produce results
48971|possesses a comprehensive background in personnel management
48972|service and critical thinking derived from conducting various domestic and global
48973|military veteran with a top secret security clearance with 20+ years of proven
48974|experience in the united states army.
48975|aviation maintenance and records
48976|communications information systems specialist
48977|prioritized
48978|unique
48979|inspired
48980|effictive communicator
48981|and material movers hand
48982|shipping & recieving clerk
48983|ms office suit word
48984|mac  os x: 10.8 mountain lion
48985|10.9 mavericks
48986|10.10 yosemite
48987|mac applications: photoshop
48988|pixelmator
48989|excellent social skills
48990|testing utilizing multiple test sets.
48991|supervising and leading
48992|wms implementations
48993|commercial instrument rotary wing pilot
48994|maintenance test pilot uh-1
48995|combined arms staff school
48996|maintenance manager course
48997|aviation officer advanced course
48998|army medical service corps officer
48999|framemaker
49000|type rating
49001|b737
49002|equipment operator and trainer.
49003|defense travel system (dts) administrator.
49004|transportation planner
49005|training and leadership
49006|standard and procedure compliance
49007|resilient in high stressful environments
49008|exceptional leadership capabilities
49009|basic first aid skills
49010|adaptability to new surroundings
49011|subject matter expert on $500
49012|000 worth of equipment
49013|18 years experience in geodetic surveying
49014|have completed classes and am fluid in basic microsoft programs; office
49015|social percpectiveness: being aware of others'' reactions and understanding why
49016|determining the kind of tools and equipment needed to do a job.
49017|trouble shooting: determining causes of operating errors and deciding what to do
49018|organized value creator
49019|leadership by example
49020|creative and functional thinker
49021|team player with highly developed listening ear and discernment designed to hear
49022|concerns  and solutions
49023|honest and integrity driven with a fair play foundation
49024|a love for learning and growing professionally and personallly
49025|currently works as  a project manager.
49026|experience in implementing new processes into health organizations
49027|assault prevention training
49028|investment analysis
49029|mhealth
49030|logistical skills
49031|scheduling and time tracking
49032|asset tracking
49033|office administrative skills
49034|electronics technition
49035|hardware support and troubleshooting
49036|computer diagnostics and repair
49037|7 years of project management experience; capable of ensuring contract
49038|providing daily subordinate supervision
49039|managing project expenditures
49040|and executing delivery
49041|task orders to standard
49042|capable of analyzing
49043|planning and prioritizing staff work to maximize efficiencies
49044|that contribute to the organizations goals and mission.
49045|a skilled researcher and training developer; capable of evaluating current capabilities
49046|and identifying deficiencies in equipment
49047|doctrine and procedures.
49048|light commercial electrical controls technician
49049|residential hvac service technician.
49050|social games
49051|crm integration
49052|palo alto networks
49053|vbs
49054|atm
49055|inventory management specialist
49056|recruiter canvasser
49057|fixed assets accounting processes
49058|maintenance & training on flat ironing machines.
49059|performed interior cleaning of aircraft; assigned tasks for other workers.
49060|set up & operation of various machinery in bread baking productions.
49061|set up
49062|operated and maintained welding machines.
49063|performed assembly line work.
49064|operated jacobsen textron lf3400
49065|hr5111 and t628d; tri-king 1900d; greens king
49066|iv plus; husqvarna hvt40 and toro greensmaster.
49067|operated fanuc controlled mori seiki & nakamura tome turret lathes
49068|operation and maintenance of  stationary centerless grinding machines.
49069|setup and operated heat treating vacuum and air furnaces.
49070|operated numerical drill machines.
49071|performed rough and finished metal grinding operations.
49072|set up and operated manual vertical boring mills as well as cnc boring mills.
49073|performed a variety of shipbuilding functions according to blueprints and company
49074|specifications.
49075|security auditing and compliance
49076|security policy planning
49077|excellent time-management skills
49078|maintainance.
49079|ammunition adminstration.
49080|microsoft word and powerpoint
49081|operational intelligence
49082|sensor operator
49083|image sensors
49084|isr collection manager
49085|problem identification and resolution
49086|proficient with ms windows
49087|ability to work flexible hours
49088|factory trained bmw mechaninc
49089|aerial photo devolpment
49090|cash register operation along with phone orders
49091|vaccum sealing
49092|new hire paperwork
49093|new hire processes
49094|customer interaction management
49095|maintenance of sterility
49096|anticipating
49097|ortho
49098|cst
49099|35 wpm
49100|time manegment
49101|a + certified
49102|igrafx
49103|business process mapping
49104|process modeling
49105|process mapping
49106|strategic alignment
49107|organizational alignment
49108|software design & testing
49109|website design & testing
49110|blue works live
49111|comptia cloud essentials
49112|emc academic associate
49113|information storage and management
49114|dept of defense directive 8570
49115|customer service rep
49116|software tester
49117|hospital emergency services leadership
49118|comptia a+ computer hardware technician
49119|green belt hospital informatics(villanova)
49120|registered nurse(19 years)
49121|small group leadership
49122|tandem applicatin developer
49123|tandem database administrator
49124|dba section manager
49125|global development researcher
49126|project management certified
49127|certified business consultant
49128|force protection certified
49129|field training officer certified
49130|fulton county notary public
49131|multilingual french
49132|haitian-creole with the ability to translate
49133|teaching and administrating instructional materials for basic college mathematics.
49134|collect information to analyze and evaluate existing or proposed system upgrades
49135|and new implementations for data analysis.
49136|provide command uplink engineering support during launch operations.
49137|support the manufacture process of antennas for spacecraft
49138|aerospace vehicle and
49139|ground station applications.
49140|collect and analyze data during manufacturing process of antennas using computer
49141|anechoic chamber
49142|spectrum analyzers
49143|and network analyzers.
49144|design and implement distribution configuration for telemetry
49145|fiber optic
49146|and rf data signals from sounding rocket payload
49147|launchers
49148|and ground stations
49149|for analysis of real time data during launch operations.
49150|i can create independent android mobile apps
49151|web design and management
49152|acas (assured compliance assessment solutions)
49153|tenable networks
49154|passive vulnerability scanner (pvs)
49155|mct
49156|hp insight manager
49157|mcts
49158|certified novell administrator
49159|microsoft certified trainer
49160|novell certified
49161|maintenance control supervisor
49162|logs & records lpo
49163|maintenance control
49164|production control supervisor
49165|first class petty officer
49166|oil analysis
49167|airs trained
49168|mwr
49169|taso
49170|ctpl
49171|aems
49172|aviation maintenance administrationman
49173|sepms
49174|data base analyst
49175|maintenance admin
49176|cmeo
49177|pao
49178|sapr
49179|asist certified
49180|comfortable with computers
49181|comfortable with tools
49182|american heart association - cpr
49183|licensed in handling explosives in the state of louisiana.
49184|mulitimedia & web design
49185|coaching and teaching
49186|fdsgsdfg
49187|nasm certification
49188|mobile web design
49189|mas 90
49190|unauthorized access investigation
49191|service level management
49192|upselling
49193|iso quality systems
49194|service request management
49195|cisco certification network associate
49196|ciw
49197|and mcsa. security+
49198|csi
49199|hardware & software installation & configuration
49200|server & workstation management
49201|testing & evaluation
49202|certifiend occupational therapy assistant
49203|computer related experience and knowledge: microsoft word 2010-2013
49204|excel 2010-2013
49205|access 2010-2013
49206|powerpoint 2010-2013
49207|windows 7 os
49208|laboratory related experience:  glassware
49209|stereoscopes
49210|mixers
49211|scales
49212|viscometers
49213|balances
49214|environmental chambers
49215|and spectrophotometers
49216|shop related experience: multimeters
49217|light meters
49218|vernier and
49219|digital calipers
49220|height gages
49221|telescoping gages
49222|dial indicators
49223|hand drills and tools.
49224|it customer service
49225|autocad civil 3d 2015
49226|autocad 2015
49227|ms office 365
49228|government compliance
49229|governement contracting
49230|computer hardware to include tablets and android phones
49231|experienced in microsoft office and excel
49232|some experience in python
49233|and raptor
49234|military law enforcement and civilian security experience
49235|educational research
49236|admissions counseling
49237|proficient in windows office
49238|familiar with vmware
49239|trained in linux operating system
49240|trained in internet and firewall security procedures
49241|proficient in windows operating system
49242|proficient in macosx operating system
49243|trained in lan network server procedures
49244|trained in lan directory server technology
49245|trained in linux system administration
49246|trained in computer hardware procedures
49247|trained in computer operating systems procedures
49248|familiar with alice programming language
49249|trained in tech support concepts
49250|holds a current ts
49251|conducts data analysis to identify adverse logistics trends and recommend
49252|roadmap
49253|solutions for business partners
49254|produces monthly metrics briefing for icmb systems directorate leadership on field
49255|level maintenance indicators
49256|including support equipment status
49257|work orders that
49258|are awaiting parts
49259|and monthly replacement actions at the operational missile wings
49260|demonstrates effective consulting skills while working with business leaders on
49261|multi-million dollar procurement and sustainment projects for the minuteman iii
49262|icbm weapon system
49263|-utilizes maintenance and logistics information systems including es-s
49264|webfliss
49265|dod emall
49266|lims-ev
49267|and others to track micaps
49268|backorders
49269|and logistics
49270|requirements for 4 operational missile wings
49271|demonstrated knowledge of all maintenance activities required to sustain
49272|the mmiii weapon system's security
49273|emergency power systems
49274|signal distribution
49275|access systems including the fast rising b-plug
49276|command and control systems
49277|guidance system cooling system
49278|and coding operations
49279|knowledge and use of electronic test equipment
49280|icbm support equipment
49281|and special
49282|purpose support vehicles including payload transporter
49283|transporter erector
49284|provides weekly briefing to senior executive service
49285|(ses) member regarding status
49286|of sustainment efforts at the icbm systems directorate
49287|confidental
49288|coordination of activities
49289|including oral and written communication skills.
49290|able to work and communicate effectively with both technical and non-technical coworkers.
49291|experience leading and participating on project teams
49292|database design and support related experience
49293|experience with microsoft office applications
49294|experience with network topologies and architecture
49295|including cabling
49296|knowledge of client
49297|server technology
49298|experience with network diagnostic tools such as the fluke
49299|experience with microsoft servers
49300|and related products (sql and exchange)
49301|server staging and maintenance.
49302|experience in computer support
49303|experience with and support knowledge of microsoft windows xp and windows 7   professional
49304|office 2000
49305|microsoft outlook 2000
49306|experience with using service request tracking systems.
49307|experience with using electronic computer access request system (ecar).
49308|customer profitability
49309|oral and verbal communication
49310|dedicated and hard working
49311|advanced adobe creative suite skills
49312|microsoft office profssional
49313|entry level troubleshooting
49314|proficient in microsoft windows operating system
49315|forestry
49316|computer network setup and troubleshooting
49317|computer maintenance and repair
49318|computer component selection
49319|trained in six-sigma
49320|lean principles and 6s. proficient using sap
49321|cmms
49322|and ms
49323|office (word
49324|and pp)
49325|operations management - managing voice and data  for operator centers
49326|ccrc's
49327|and correctional facilities
49328|budget development and adherence - established and maintained budgets in several
49329|positions i have held
49330|team building - bringing energy and enthusiasm into group efforts
49331|with team members
49332|administrative practices and procedures
49333|staff assistance
49334|management and program analysis
49335|research and data analysis
49336|network systems admin
49337|cli
49338|itunes
49339|aperture
49340|apple remote desktop
49341|iphoto
49342|garageband
49343|fixing things
49344|sikorsky h-60
49345|aircraft painter
49346|willing to relocate
49347|telecom technican
49348|telecom migration coordinator
49349|transition coordinator
49350|basic computer literacy in microsoft windows os
49351|and linux.
49352|literate in microsoft office and similar programming suites
49353|detail oriented:  strive for accuracy and completion in all tasks.
49354|skilled at using internet based and physical library based research.
49355|high interest in learning new skills and developing talents and abilities.
49356|medical biller
49357|diesel mechanic
49358|organization development
49359|reports and briefings
49360|philanthropic
49361|speech recognition
49362|crime analyst
49363|radio electronics
49364|software: adobe photoshop and illustrator
49365|knowledge & networking
49366|assessment & benchmarking
49367|process and competitive analysis
49368|policy development and implementation
49369|leader and staff development
49370|healthcare information
49371|electronic health records (ehr)
49372|resolve problems and insure communications with customers
49373|to promote repeat business
49374|light shipping experience
49375|self employed
49376|ship cutomer product
49377|pest control (lawn
49378|ornamental)
49379|contact and sell product and service
49380|landmark forum
49381|healthcare improvement
49382|gas turbine engines
49383|dc circuits and motors
49384|gas turbine electrical generators
49385|mechanical system
49386|ventilation system
49387|switchboards
49388|power supply
49389|electronic and electrical theory
49390|high voltage safety
49391|remote monitoring system
49392|windows and mac os proficient
49393|computer hardware and software troubleshooting skills
49394|basic java & html
49395|sharepoint analyst
49396|red hat enterprise linux administration
49397|licensed paramedic 15 yrs
49398|excellent communication skills with individual from diverse backgrounds
49399|lead paramedic on ambulance 12 yrs.
49400|trained new paramedics and basic emt's
49401|cisco router and switch programming
49402|application development (c#
49403|visual studio)
49404|web development (javascript
49405|ruby on rails)
49406|electrical dignosis
49407|computer skills i.e: basic networking
49408|microsoft office; adobe pdf
49409|photoshop;
49410|arbortext editor
49411|front-end coding
49412|devops
49413|shoretel
49414|tier 1 computer support
49415|online help
49416|mortgage processing
49417|mortgage post-closing
49418|mortgage closing
49419|printed circuit boad design
49420|altium designer
49421|smt
49422|pads
49423|eda
49424|ipc
49425|allegro
49426|dft
49427|mixed signal
49428|orcad capture cis
49429|arc welding (pipe and structural steel)
49430|able to draft detailed reports
49431|dedicated to put forth high quality work even during short time frame
49432|communication skills (written or oral)
49433|credit bureau
49434|juvenile justice
49435|juvenile court
49436|security compliance
49437|it compliance
49438|equipment operator an d trainer
49439|sexual
49440|financial and accounting
49441|analizing
49442|summarizing
49443|synthezising
49444|it business management
49445|cellular network installation
49446|operation and maintenance
49447|ssh and serial connections
49448|trouble shooting tdm and ip transport types
49449|windows and unix based  file systems navigation
49450|nokia
49451|ericsson  cellsite equipment operation
49452|tdm and ip microwave installation
49453|maintenance and troubleshooting
49454|first responder medical
49455|asset manager
49456|typing: 60 wpm 
49457|database entry 
49458|outlook) 
49459|html coding 
49460|10 key calculator
49461|alpha-numeric paging
49462|system 
49463|polycom teleconference equipment 
49464|10 multi-line telephone systems 
49465|various
49466|experienced with remedy.
49467|experienced equipment installer
49468|signal equipment operators to facilitate alignment
49469|or adjustment of machinery
49470|or materials.
49471|manlift or personnel lift  bosun chairs; manlifts; swing chairs; swing stages
49472|power saws  circular saws; hydraulic track-guided wall saws; reciprocating saws;
49473|walk-behind saws
49474|power grinders  bench grinders; disc grinders; pedestal grinders
49475|blow torch  liquid propane torches; oxygen
49476|acetylene torches; torches
49477|consistently seeking self improvment
49478|unix sytems administrator
49479|chemical reactor operator
49480|comptia security +ce 2017
49481|it infrastructure library (itil) foundation
49482|comptia cloud + ce 2017
49483|vmware certified associate- cloud (vca-cloud)
49484|vmware certified associate-data center virtualization (vca-dcv)
49485|fundamentals of geographic information systems (arcgis)
49486|habdle uncertainty well
49487|theodolite
49488|class a cdl with hazmat
49489|database architecture
49490|biomedical tech
49491|logistics information warehouse
49492|stamis
49493|flis
49494|fmsweb
49495|imap
49496|amc load planner
49497|pharmacy informatics
49498|data anyalist
49499|operation and maintenance of gas and diesel powered vehicles
49500|operation and maintenance of power generation systems
49501|hr block certified tax professional
49502|administration and network administrator
49503|extensive knowledge of microsoft office
49504|dynamic presenter with excellent communitation skills
49505|outgoing relatable
49506|surgery scheduling
49507|injectable
49508|medical office
49509|eob
49510|charge entry
49511|m coding
49512|cms-1500
49513|modifiers
49514|cpc-a
49515|physician coding
49516|branch management
49517|hrms database administration
49518|disciplinary procedures
49519|confidential record keeping
49520|certified payroll
49521|e-verify
49522|large projects
49523|spark hire
49524|operates well under stress
49525|windows nt and 2000
49526|mcsa server 2003
49527|mct (expired)
49528|cisco certified network associate (ccna) expired
49529|cisco certified academy instructor (ccai) expired
49530|checkpoint ccsa and ccse
49531|sans giac security essentials (gsec) expired
49532|concept developmet
49533|heavy weapons
49534|base security operations
49535|cuda
49536|intellij idea
49537|information technology support
